,size,value_max_time,value_min_def_time,delta_max,delta_min
381,5,0.0,0.0,2.16639042216471e-06,1.0177983997272655e-08
382,5,0.0,0.0,3.1156745494698157e-07,2.1265404465120596e-07
383,5,5.602836608886719e-05,0.0,3.341111804111563e-06,2.6901271141244187e-11
384,5,0.0,0.0,1.7669064531489198e-06,7.326802275997579e-09
385,5,0.0010056495666503906,1.3368134498596191,1.9460921816261134e-06,1.1185210874295217
386,5,0.0010018348693847656,0.0009982585906982422,1.3528612230473414e-07,1.5945587292232055e-07
387,5,0.0,1.3446130752563477,1.6774604878477817e-06,0.06358823241404837
388,5,0.0,1.2936420440673828,1.0852831002772234e-06,0.09331640013655809
389,5,0.0,0.0,1.6949974535052093e-07,7.972665930222611e-12
390,5,0.0,1.2863447666168213,1.323811015252474e-06,0.11728490842928058
391,5,0.0,0.0,5.732180072826054e-07,3.4978742963209797e-07
392,5,0.0,0.7402811050415039,1.039204526875892e-06,0.0333809269514555
393,5,0.0,1.2548353672027588,7.976949252253007e-07,0.025052012553011482
394,5,0.0,1.2390964031219482,5.313249396010633e-07,0.7317927293862599
395,5,0.0,1.2585728168487549,1.625041090136392e-06,0.37562489539717936
396,5,0.0,1.2471327781677246,1.9347959137050452e-06,0.008182438025240935
397,5,0.0,0.0,3.8411357294876325e-07,2.6478703274990245e-06
398,5,0.0,0.00504755973815918,7.720108121667124e-07,7.136006309471643e-08
399,5,0.0,0.0,4.001185162305632e-06,1.1940477173677522e-07
400,5,0.0,1.1253414154052734,1.7588643976829132e-06,0.9036115829690833
401,6,0.0,1.2620587348937988,3.6566175158903036e-06,0.3561458986362503
402,6,0.0,0.0,6.378675614371332e-07,2.5463054512120387e-09
403,6,0.0,0.0,1.20279080704222e-05,3.041238834100568e-07
404,6,0.0,1.2677891254425049,1.1178156711366682e-06,0.23243264290754145
405,6,0.00503087043762207,0.0,6.171139856903096e-07,1.9607687751221903e-08
406,6,0.0,0.0,7.423299467124167e-06,6.280836395144984e-07
407,6,0.0,0.0,4.509362914184578e-07,1.953729136805471e-09
408,6,0.0,1.2551524639129639,1.3622736494411924e-06,0.0182483054223056
409,6,0.0,1.2837460041046143,5.50995628234574e-07,0.0020258536658240844
410,6,0.0,0.0,1.9562195903155555e-06,2.8802878151990008e-08
411,6,0.0,0.0,4.7450838414064833e-07,5.7211519827182755e-09
412,6,0.0,0.0,3.9350059033438356e-07,1.8434735285510762e-07
413,6,0.0,0.7298660278320312,2.1399293137491782e-07,0.42921785929734674
414,6,0.0,0.030096769332885742,3.197120057141234e-06,8.218402500204114e-08
415,6,0.0,0.0,1.574362745060398e-06,2.0855136090291992e-09
416,6,0.0,0.0,1.194937273529817e-05,4.502621095414661e-09
417,6,0.0,0.0,2.1907784280017495e-06,3.57271498774292e-08
418,6,0.0,0.0,4.964566898912892e-06,3.400729350899745e-12
419,6,0.0,0.026093721389770508,2.2945441044974757e-06,4.74103551133904
420,6,0.0,1.2620837688446045,5.5659931246232475e-06,0.8202232744022107
421,6,0.0,0.0,1.200433141335111e-06,5.6517413860035504e-08
422,6,0.0,0.0,6.528673059946755e-07,1.5234915551332051e-09
423,6,0.0,0.0,3.763569627945884e-06,5.245888561600243e-07
424,6,0.0,1.2587246894836426,1.2176230312910263e-06,0.06399670868214513
425,6,0.0,1.2420704364776611,1.0361872511133186e-06,0.017633632668035318
426,6,0.0,1.3200950622558594,1.0626341007125006e-06,5.171590951299218
427,6,0.0,1.3149292469024658,9.274218051302796e-07,0.09317814657518547
428,6,0.0,0.955721378326416,4.953402150675856e-07,0.6210444877569223
429,6,0.0,0.17011260986328125,2.0271676000049865e-06,0.017281309912187293
430,6,0.0,0.0,7.644814540075373e-06,1.2798644799527636e-07
431,6,0.0,1.24528169631958,5.20860790942379e-07,0.008445035167667203
432,6,0.0,0.0,1.59755717987764e-07,2.9842964199833233e-07
433,6,0.0,0.0,1.3745994703384667e-05,2.029506632583722e-06
434,6,0.0,0.0,1.7218178931521777e-06,3.985317811872058e-09
435,6,0.0,0.0,4.643398416881439e-07,1.7145977593835404e-06
436,6,0.0,0.0,1.753632665746352e-07,9.831399930271267e-11
437,6,0.0,0.0,9.110859524597004e-07,2.4657269837025098e-09
438,6,0.0,1.2426817417144775,1.342238389323569e-06,1.5500110010417902
439,6,0.0,0.0,2.532432565871545e-07,7.19356926526249e-08
440,6,0.0,0.0,6.454816321443957e-07,6.229884663699892e-12
441,6,0.0,0.0,8.535847069168767e-07,6.635317295611287e-17
442,6,0.0,0.0,6.801402987477445e-06,1.7069119936929944e-07
443,6,0.0,0.0,1.7526584996652161e-06,1.4667021927539103e-07
444,6,0.0,0.0,5.702480136982047e-07,6.884101760862293e-08
445,6,0.0,0.0020041465759277344,4.0972959425289446e-07,7.63962295369236e-07
446,6,0.0,0.24009943008422852,2.957944246428923e-06,0.792217923296484
447,6,0.0,0.0,7.010775844307204e-07,7.068113289099287e-09
448,6,0.0,0.0,1.6546833059294386e-07,5.150176883572666e-08
449,6,0.0,0.005016803741455078,3.9777174931643344e-07,6.043244550613114e-11
450,6,0.0,0.0,1.4698846149130418e-06,3.9366530174556047e-10
451,6,0.0,0.0,3.313283553740831e-06,3.731206148216426e-08
452,6,0.0,0.0,9.053372442835439e-07,6.896212767504295e-11
453,6,0.0,0.41498899459838867,6.316791276717026e-07,0.9430232873440186
454,6,0.0,0.0,1.622976178872193e-05,1.5725127922028292e-08
455,6,0.0,1.2351045608520508,1.1358771801806e-05,0.02154852966308693
456,6,0.0,1.275043249130249,8.324349733968006e-07,0.09154547296600102
457,6,0.0,0.0,1.5000534663300868e-06,4.39479190927905e-07
458,6,0.0,0.0,4.862202600541821e-07,6.644908234765268e-09
459,6,0.0,0.002521038055419922,4.440973233599266e-07,4.967376133202528e-07
460,6,0.0,0.001020669937133789,5.052853656817291e-06,7.179090499631613e-06
461,6,0.0,0.0,1.0435372295169998e-06,3.659048784798724e-08
462,6,0.0,0.0,2.4775744806859734e-06,9.897013662496512e-07
463,6,0.0,0.0,1.2725910338851065e-06,2.216448312386543e-08
464,6,0.0,0.0,1.2745644544231993e-06,7.652726379092645e-06
465,6,0.0,0.004020214080810547,8.230563701694393e-07,2.360802140444207e-07
466,6,0.0,0.0,1.1181327847609168e-05,2.6244515116680134e-07
467,6,0.0,1.2353777885437012,1.0174518578764946e-06,0.27923048472480755
468,6,0.0,0.0,1.562939768717797e-07,1.2522534498238258e-07
469,6,0.0,0.0025179386138916016,2.20318743293646e-06,2.8424234507773427e-08
470,6,0.0,1.263413667678833,1.3948647117345558e-06,13.48001080321284
471,6,0.0,0.0,2.444431768111599e-09,1.048688358373795e-09
472,6,0.0,0.0,3.1136110552054674e-06,2.0409705522861366e-10
473,6,0.0,0.0,5.688564859163137e-07,6.99493037992216e-07
474,6,0.0,0.0,7.491403759551929e-07,1.2713084415749698e-07
475,6,0.0,0.0,1.3999691184096719e-06,2.80722457224325e-08
476,6,0.0,0.0040073394775390625,5.195593371087881e-06,1.3410090746179826e-07
477,6,0.0,0.0,1.6542548157971737e-06,2.4761302869213964e-09
478,6,0.0,0.0,1.4655509414929213e-06,2.5297288375192295e-08
479,6,0.0,1.24107027053833,1.0296554591171514e-06,0.04377610325554581
480,6,0.0,0.009006738662719727,1.151041937319519e-06,3.0412728158346614e-06
481,6,0.0,0.0,4.1234039249715693e-07,1.3022607783796936e-09
482,6,0.0,0.0,5.835058916048297e-07,8.910169477238661e-10
483,6,0.0,0.0,7.915495250365723e-07,3.5435768486191677e-08
484,6,0.0,0.0,2.686378688387947e-07,1.095054926181227e-06
485,6,0.0,0.0,1.5982717505025335e-07,4.1850505799745363e-07
486,6,0.0,0.005024909973144531,4.2207181039088937e-07,6.170574884389879e-10
487,6,0.0,0.0,4.409415847561604e-06,4.942021525344842e-08
488,6,0.0,0.0,3.266392424094988e-06,3.260197457832792e-08
489,6,0.0,1.254697561264038,1.7563710574819424e-07,0.14142737391706678
490,6,0.0,1.2550756931304932,2.5403181496130856e-06,0.8510475996122635
491,6,0.0,0.9761958122253418,1.2533037528683622e-05,0.8812892347949668
492,6,0.0,1.2385962009429932,1.8008314852657747e-06,0.06336535022775991
493,6,0.0,1.2630605697631836,1.8274641293558602e-06,0.07363017367069136
494,6,0.0,1.2572064399719238,5.023432785300486e-07,0.27391383467912267
495,6,0.0,0.0,8.393817814145166e-07,3.7849011314539105e-06
496,6,0.0,0.0,5.645038028134763e-07,2.316676797620154e-08
497,6,0.0,0.0050199031829833984,1.4643823735838168e-06,1.5974056782885881e-07
498,6,0.0,0.0,1.626650292241294e-06,7.021728800626903e-07
499,6,0.0,1.2997713088989258,2.4500312219011278e-06,0.010222096177129936
500,6,0.0050084590911865234,0.0,1.5059968734298934e-06,2.0357442814811222e-10
501,7,0.0,0.0,4.325478973221664e-06,7.442135102619929e-10
502,7,0.0,1.290050745010376,2.9650710509088185e-07,27.66779651943221
503,7,0.0,1.2402153015136719,2.005848451336334e-06,0.07284926165227436
504,7,0.0,0.0,1.3522565933676844e-06,4.3648802877660486e-08
505,7,0.0,0.0,6.715134706070103e-07,6.452756168562335e-07
506,7,0.0,0.0,7.210722663408831e-07,3.5293420203030834e-07
507,7,0.0050051212310791016,0.0,2.819105962004187e-06,1.637558499911762e-08
508,7,0.0,0.0,1.4944710535758077e-07,1.6305016278805873e-07
509,7,0.0,0.5908803939819336,8.442440222466985e-07,22.699919023393296
510,7,0.0,0.0,1.880504814089079e-06,2.4752127650295996e-07
511,7,0.0,1.2388112545013428,1.4204288101282714e-06,0.06426282514593618
512,7,0.0,0.0015208721160888672,1.4655676978669874e-06,1.9004735193894895e-07
513,7,0.0,0.0,7.914799242669801e-07,2.672918694712756e-07
514,7,0.0,0.8286492824554443,4.4791536586430425e-06,0.42631548005429926
515,7,0.0,1.2239325046539307,9.109362681947175e-07,0.04036200345077595
516,7,0.0,0.0,1.2968630302978568e-07,6.928115373061594e-11
517,7,0.0,0.0,8.034744607421374e-07,1.9887771468551918e-07
518,7,0.0,0.0,4.308895191762474e-07,1.196196951491757e-07
519,7,0.0,0.0,2.5757632462486413e-06,1.955906015482789e-07
520,7,0.0,0.0,1.7242224936708794e-07,7.750571397180384e-08
521,7,0.0,0.0,9.002591609963417e-07,5.622675769423324e-08
522,7,0.0,0.0,2.5459040520203757e-06,1.1004878169851295e-07
523,7,0.0,1.2600674629211426,1.510830146767006e-06,0.05605275201438975
524,7,0.0,0.0,1.2397153867915733e-06,8.755872604737647e-08
525,7,0.0,0.0,5.292037492665713e-07,1.1422245982384283e-08
526,7,0.0,0.3547492027282715,4.180964907618545e-07,0.007103599744227473
527,7,0.0,1.2351019382476807,2.7680284251374587e-06,2.279312157172377
528,7,0.0,0.0,1.2058407965476192e-06,1.3293546663462052e-07
529,7,0.0,0.00402069091796875,4.1518045046373686e-07,2.3611178162630253e-07
530,7,0.0,0.0,6.811767558900783e-07,1.0709572340061868e-08
531,7,0.0,0.0,7.620164490518277e-07,5.192669753073531e-07
532,7,0.0,0.0,9.2248013672247e-07,1.102046307543958e-07
533,7,0.0,0.0,6.654009530038252e-07,3.1281970069851894e-09
534,7,0.0,0.0,1.3305765937943193e-06,2.0671122827331523e-08
535,7,0.0,0.0,8.306759433196476e-06,4.115096829959697e-08
536,7,0.0,1.2557752132415771,1.0047644214417062e-06,0.5367697683766403
537,7,0.0,1.2252209186553955,2.2304505575831968e-06,0.5330090736948474
538,7,0.0,0.005004405975341797,5.270387473998994e-06,3.556774890889347e-06
539,7,0.0,1.266977071762085,6.057976835727175e-07,0.7631787539651826
540,7,0.0,0.010050296783447266,1.317842088788268e-06,2.4450763905226047e-07
541,7,0.0,1.2200944423675537,2.8018043707334073e-06,0.10341400573561912
542,7,0.0,0.010040521621704102,3.5117383463401097e-06,2.181479654062013e-05
543,7,0.0,0.0,3.812869540098518e-07,1.3850236852130937e-06
544,7,0.0,0.0,6.487046300129862e-07,1.3519423924801544e-07
545,7,0.0,0.0,3.5808695035832727e-06,1.9844252979739352e-07
546,7,0.0,0.0,2.719652792304572e-06,1.0299025590687627e-09
547,7,0.0,0.6596643924713135,9.188916001434677e-07,2.1395148999933142
548,7,0.0,0.0,1.5453171577917146e-06,1.0198031308306099e-10
549,7,0.0,1.2684552669525146,6.496758477858577e-07,9.739500437840778
550,7,0.0,0.0517125129699707,1.2258569048739787e-06,0.8156763646866848
551,7,0.0,0.0,1.5360121796703652e-07,7.982461898425885e-08
552,7,0.0,0.0,1.1802346460143553e-06,2.707649071620466e-08
553,7,0.0,1.2551212310791016,3.695126920000291e-07,5.343812649284874
554,7,0.0,0.0,6.09831028075547e-06,1.82742765364452e-10
555,7,0.0,0.0,2.438586542474752e-06,3.760423381016231e-08
556,7,0.0,0.0,5.394302680095109e-06,3.5360458255917493e-06
557,7,0.0,0.0,3.2114925225812385e-06,2.5361147626412617e-07
558,7,0.0,0.0,3.2165804539907583e-06,3.3059225196252484e-07
559,7,0.0,0.004024028778076172,1.7613696678964175e-07,3.388194237674558e-07
560,7,0.0,0.0,1.3188526715168791e-08,1.0193328072033436e-06
561,7,0.0,0.0,1.0056235029143323e-05,7.168892521280945e-08
562,7,0.0,0.0,1.7104384664179406e-07,7.459714521096394e-08
563,7,0.0,0.43583130836486816,3.322468526079092e-06,2.2676766176512944
564,7,0.0,0.0,1.3027949639088376e-06,1.3846597549105333e-07
565,7,0.0,1.2851569652557373,7.070984078261233e-07,0.11452447162332419
566,7,0.0,1.2596547603607178,6.923203206277151e-07,0.47071969417468745
567,7,0.0,0.0,6.035052111386108e-07,7.569723625699964e-09
568,7,0.0,1.2940247058868408,1.0742083902393063e-06,1.3232336469335007
569,7,0.0,1.294917345046997,5.313917221805298e-07,0.024648167402391022
570,7,0.0,0.0,1.92963641065802e-06,3.958272256632256e-07
571,7,0.0,0.0,3.3989468559703084e-06,5.966549754266026e-10
572,7,0.0,0.005007266998291016,1.0107874608422662e-06,4.413721447937835e-06
573,7,0.0,1.240314245223999,1.687742230860323e-06,0.12972223352541704
574,7,0.0,1.2348153591156006,3.0926106235895645e-06,1.815116591343577
575,7,0.0,0.0,7.104275033587015e-06,3.859956403118314e-09
576,7,0.0,1.2415862083435059,2.8109497982597986e-06,0.18262822727870898
577,7,0.0,1.241135835647583,4.514334821514865e-07,0.41359067632475965
578,7,0.0030167102813720703,0.0,2.820536550984798e-07,7.059608508885873e-08
579,7,0.0,0.0,2.4894264876174077e-06,2.8059238821320776e-09
580,7,0.0,1.2360215187072754,3.4615019228745325e-06,0.040780920755269165
581,7,0.0,1.2345964908599854,6.985848640450598e-06,0.03100871325517436
582,7,0.0,0.005005359649658203,1.072557713754918e-07,0.0005502939491616732
583,7,0.0,0.0,3.2013551258813777e-06,3.1011652416867985e-07
584,7,0.0,0.0,9.459224115104803e-07,7.953711992803036e-06
585,7,0.0,0.0,4.645346227682978e-07,5.154404375540267e-08
586,7,0.0,1.2522544860839844,1.4227664881794055e-06,0.04036567257789403
587,7,0.0,0.5598223209381104,6.0659261209572435e-06,2.318022552420361
588,7,0.0,0.0,9.888868965468589e-06,3.5466982117871027e-07
589,7,0.0,1.2749261856079102,1.2735736660829389e-06,0.049788694578181136
590,7,0.0,0.0,1.9949783239159302e-05,0.00016483243022336058
591,7,0.0,1.2252247333526611,9.685036976847528e-07,0.0345580526492445
592,7,0.0,0.0,2.5641668033316023e-07,2.3688555006451395e-09
593,7,0.0,1.2297053337097168,7.231976901778125e-07,0.033664151361512684
594,7,0.0,0.0,2.700336607652787e-07,6.632883547963431e-10
595,7,0.0,0.0,2.710800739436081e-07,6.753591288322092e-06
596,7,0.0,1.2750835418701172,1.3295866070350826e-06,0.4985378106321387
597,7,0.0,0.001505136489868164,4.011339140852499e-07,5.570373613483781e-07
598,7,0.0,0.0,1.6375231415288738e-06,3.8375404243229383e-10
599,7,0.0,0.0,3.0812668486923656e-05,2.0072143808169685e-09
600,7,0.0,1.2541067600250244,2.11160544516531e-06,0.9938133403949783
601,8,0.0,0.0,1.0580572387119958e-06,1.359179852000736e-10
602,8,0.0,1.2595570087432861,1.6950498160639427e-07,0.11688652161435037
603,8,0.0,1.2351007461547852,1.4941579182803366e-06,0.03132601109639663
604,8,0.0,0.0,3.341648850962997e-07,2.4098871453936965e-07
605,8,0.0,0.3248276710510254,5.273369209302103e-06,0.2619969634462791
606,8,0.0,1.261260986328125,1.4781475806024957e-05,0.014454952168797275
607,8,0.0,1.2986106872558594,9.043751032500325e-07,0.059500285525336566
608,8,0.0,0.0,6.331038271412126e-07,6.068125197877805e-07
609,8,0.0,0.025058984756469727,2.7759908620694773e-06,0.00041525439115464025
610,8,0.0,0.005022525787353516,6.9801179236606e-07,2.101409296573209e-09
611,8,0.0,0.8801381587982178,2.8705812322726842e-06,0.07222821767379878
612,8,0.0,1.2650818824768066,5.7302836964368e-07,0.029290550662241233
613,8,0.0,0.0,3.6303247563651553e-06,7.007631627753419e-11
614,8,0.0,0.0,6.222613579964786e-07,2.975252683112828e-10
615,8,0.0,1.3248353004455566,2.9663343579677814e-05,0.7553650064788663
616,8,0.0,0.0,1.1645227848688933e-06,3.1000333619579656e-09
617,8,0.0,1.269953727722168,1.674258152606356e-05,0.46445969582043894
618,8,0.0,1.3101739883422852,1.8058016388877718e-06,99.44921841188628
619,8,0.0,1.3199794292449951,7.488836093472173e-07,0.0006692379769566437
620,8,0.0,1.2686476707458496,2.699390676319524e-06,1.8716933454773859
621,8,0.0,0.0,1.4360536226831755e-07,1.0926419144463573e-10
622,8,0.0,1.2772059440612793,1.3402093319569985e-06,0.059161838975958864
623,8,0.0,0.0,2.200103291993827e-06,8.116424993764859e-07
624,8,0.0,1.2667951583862305,9.107160137133974e-07,0.5640785073360044
625,8,0.0,0.0,9.673421574873942e-07,1.1828227436394556e-07
626,8,0.0,0.0,2.865161778942138e-07,3.5845646936816244e-10
627,8,0.0,0.0,1.3934403817472685e-06,3.4317061096134083e-06
628,8,0.0,0.0,5.521093937588262e-07,3.228765345364426e-11
629,8,0.0,1.2299373149871826,2.3431294908782263e-06,0.11959800263101389
630,8,0.0,1.2373459339141846,2.890326551430178e-07,4.9165134590765724
631,8,0.0,0.0,5.761319026298395e-07,3.67444594473465e-08
632,8,0.0,0.0030069351196289062,1.0249372728310391e-07,2.1513305176190656e-07
633,8,0.0,0.0,5.189028091656667e-07,1.8620624951060094e-05
634,8,0.0,1.2196543216705322,6.265593865961705e-07,4.868179602954905
635,8,0.0,0.0,1.8235649879017046e-08,4.2046545759011345e-08
636,8,0.0,0.0,5.460663907719265e-07,8.939320716994104e-08
637,8,0.0,0.0,1.7391583869041938e-05,2.8637881233084528e-08
638,8,0.0,0.0,3.2496468080900343e-06,7.492539748354954e-11
639,8,0.0,1.2176892757415771,2.887587160493865e-07,0.10664299495542356
640,8,0.0,0.0,5.028068388313045e-07,1.043248772786276e-07
641,8,0.0,1.252509593963623,2.6114283651068604e-06,0.7874652800526096
642,8,0.0,0.0,2.676298608950134e-06,3.494892222843937e-11
643,8,0.005004405975341797,0.0,1.84464648000926e-07,7.776312233032101e-11
644,8,0.0,1.2900941371917725,7.039380074402857e-07,0.007425381198394032
645,8,0.0,0.0,2.0760132128927467e-06,5.3320811793655665e-09
646,8,0.0,1.225050926208496,2.298717932891492e-05,0.17456499953673704
647,8,0.0,0.0,3.876082097509226e-06,4.403645739170514e-07
648,8,0.0,1.265308141708374,1.2794175079378078e-06,0.47678183835942883
649,8,0.0,0.0,1.5459876534507089e-06,1.0000306774338164e-07
650,8,0.0,0.0,2.409420756244174e-07,3.805418402613725e-08
651,8,0.0,0.0,1.2787622013732403e-05,5.0938891577034795e-09
652,8,0.0,0.0,2.0223377816819266e-07,1.1505849571713522e-09
653,8,0.0,1.2659664154052734,2.7755906018001042e-08,0.07324925082309315
654,8,0.0,1.2299001216888428,1.3198964405880531e-06,0.0463981894553637
655,8,0.0,0.0,9.108239913402372e-07,1.4480667209770814e-07
656,8,0.0,0.0,7.857461312710257e-07,1.0625181290357943e-17
657,8,0.0,1.2201929092407227,1.4296111254807897e-06,1.3529329375334753
658,8,0.0,1.2899091243743896,6.991740728601314e-07,0.06665639311382443
659,8,0.0,0.0,3.933172003112162e-05,1.2858834724793766e-07
660,8,0.0,0.0,8.371300608267518e-07,4.220730885906576e-07
661,8,0.0,0.0,3.3888160171358095e-06,5.174063819335384e-07
662,8,0.0,1.2231318950653076,1.304200607510353e-06,0.8583901327311464
663,8,0.0,0.33283066749572754,2.3056118614306342e-06,0.05290893694347182
664,8,0.0,1.216804027557373,6.885828227609636e-07,0.2709992416039873
665,8,0.0,1.2212109565734863,6.348079024220965e-06,0.015765522591650982
666,8,0.0,0.0,6.206664618702007e-06,2.4460143482896157e-07
667,8,0.0,0.0,2.6552634668775e-07,1.767968467791814e-06
668,8,0.0,1.2288131713867188,8.821817822912692e-07,0.778218761043973
669,8,0.0,0.7822794914245605,1.247277214844189e-07,0.051667098421906615
670,8,0.0,0.008005142211914062,2.263498894983229e-06,3.70546624425816e-08
671,8,0.0,0.0,6.879376748258892e-07,2.8611895075414395e-09
672,8,0.0,1.2380955219268799,6.147762429797865e-06,0.0835251429424132
673,8,0.0,0.0015044212341308594,1.3107561120939693e-06,3.928155925814192e-07
674,8,0.0,0.0,7.524931504576671e-07,4.123057319171952e-09
675,8,0.0,1.2251825332641602,8.909956838998312e-06,0.006265409902757063
676,8,0.0,0.0,4.956548123047355e-07,5.11674036474119e-14
677,8,0.0,0.0010039806365966797,8.399685242288513e-05,2.618198916337633e-06
678,8,0.0,0.0,7.601394105272163e-07,2.084476832808768e-08
679,8,0.0,0.0,1.3269325460640857e-06,3.656833286180827e-08
680,8,0.0,0.0,1.0013020332877431e-06,6.410950120772085e-08
681,8,0.0,0.0,7.652147067105375e-07,2.1763818316977712e-08
682,8,0.0,0.0,1.2594428269174784e-06,1.1212639015045767e-06
683,8,0.0,1.2151846885681152,9.000143177395614e-07,0.05575406480984263
684,8,0.0,0.0,7.434015447671527e-07,5.691189278178577e-08
685,8,0.0,0.0,5.587206525881072e-06,3.072815021876174e-07
686,8,0.0,0.0,6.129083329309282e-06,4.560090485772328e-09
687,8,0.0,0.0,2.854033080090801e-06,1.6535026056696545e-09
688,8,0.0,0.005021572113037109,1.3050633631550568e-06,2.8849061767255435e-07
689,8,0.0,1.219494342803955,5.526775037623111e-09,0.2915009947729241
690,8,0.0,0.0,4.829705715359012e-06,2.0435981185062957e-08
